reorder_id,outlet_id,item_id,current_stock,reorder_level,recommended_quantity,priority,status,created_at
REO003687,O0177,I0062,14,30,66,High,Ordered,2026-08-31
REO003688,O0166,I0058,13,35,84,High,Pending,2026-08-31
REO003689,O0130,I0049,20,33,30,Medium,Received,2026-08-31
REO003690,O0083,I0032,7,15,56,High,Ordered,2026-08-31
REO003691,O0254,I0092,4,20,103,High,Ordered,2026-08-31
REO003692,O0009,I0167,8,16,45,Medium,Ordered,2026-08-31
REO003693,O0199,I0269,13,28,81,High,Received,2026-08-31
REO003694,O0022,I0011,3,16,77,High,Ordered,2026-08-31
REO003695,O0154,I0060,27,38,44,Medium,Approved,2026-08-31
REO003696,O0309,I0096,6,28,65,High,Pending,2026-08-31
REO003697,O0374,I0126,8,26,63,High,Received,2026-08-31
REO003698,O0379,I0128,8,34,57,High,Pending,2026-08-31
REO003699,O0486,I0021,3,29,76,High,Ordered,2026-08-31
REO003700,O0236,I0081,0,27,111,Critical,Ordered,2026-08-31
REO003701,O0168,I0059,8,27,60,High,Received,2026-08-31
REO003702,O0003,I0193,4,16,71,High,Pending,2026-08-31
REO003703,O0490,I0025,25,29,65,Medium,Approved,2026-08-31
REO003704,O0208,I0073,8,22,63,High,Received,2026-08-31
REO003705,O0194,I0066,13,33,76,High,Pending,2026-08-31
REO003706,O0093,I0025,0,26,98,Critical,Pending,2026-08-31
REO003707,O0429,I0033,7,29,44,High,Ordered,2026-08-31
REO003708,O0440,I0054,4,20,90,High,Ordered,2026-08-31
REO003709,O0407,I0142,3,31,73,High,Ordered,2026-08-31
REO003710,O0078,I0017,8,19,43,High,Pending,2026-08-31
REO003711,O0478,I0103,17,20,82,Medium,Received,2026-08-31
REO003712,O0435,I0053,11,27,80,High,Ordered,2026-08-31
REO003713,O0006,I0001,8,35,62,High,Pending,2026-08-31
REO003714,O0314,I0107,13,21,65,Medium,Ordered,2026-08-31
REO003715,O0302,I0099,15,24,32,Medium,Received,2026-08-31
REO003716,O0048,I0024,2,29,107,High,Pending,2026-08-31
REO003717,O0410,I0142,14,14,53,Medium,Ordered,2026-08-31
REO003718,O0195,I0265,4,31,50,High,Ordered,2026-08-31
REO003719,O0224,I0081,10,11,33,Medium,Approved,2026-08-31
REO003720,O0429,I0036,12,29,61,High,Ordered,2026-08-31
REO003721,O0008,I0168,17,17,58,Medium,Ordered,2026-08-31
REO003722,O0065,I0030,6,16,41,High,Approved,2026-08-31
REO003723,O0411,I0021,0,22,69,Critical,Ordered,2026-08-31
REO003724,O0088,I0035,20,23,88,Medium,Pending,2026-08-31
REO003725,O0252,I0086,22,23,37,Medium,Pending,2026-08-31
REO003726,O0263,I0090,10,35,93,High,Ordered,2026-08-31
REO003727,O0142,I0058,2,16,49,High,Pending,2026-08-31
REO003728,O0304,I0099,17,19,48,Medium,Pending,2026-08-31
REO003729,O0001,I0172,23,28,37,Medium,Received,2026-08-31
REO003730,O0049,I0023,14,19,34,Medium,Approved,2026-08-31
REO003731,O0186,I0263,14,31,63,High,Approved,2026-08-31
REO003732,O0084,I0032,3,28,90,High,Ordered,2026-08-31
REO003733,O0477,I0101,18,31,75,Medium,Pending,2026-08-31
REO003734,O0009,I0201,9,25,99,High,Pending,2026-08-31
REO003735,O0061,I0029,32,38,31,Medium,Received,2026-08-31
REO003736,O0417,I0019,19,19,28,Medium,Ordered,2026-08-31
REO003737,O0073,I0010,11,24,34,High,Approved,2026-08-31
REO003738,O0143,I0059,4,21,43,High,Pending,2026-08-31
REO003739,O0500,I0138,17,30,38,Medium,Ordered,2026-08-31
REO003740,O0105,I0038,20,30,45,Medium,Received,2026-08-31
REO003741,O0200,I0268,16,25,34,Medium,Pending,2026-08-31
REO003742,O0136,I0055,12,31,56,High,Ordered,2026-08-31
REO003743,O0236,I0079,5,20,82,High,Ordered,2026-08-31
REO003744,O0223,I0078,4,34,104,High,Ordered,2026-08-31
REO003745,O0044,I0021,25,28,61,Medium,Approved,2026-08-31
REO003746,O0161,I0060,26,35,33,Medium,Ordered,2026-08-31
REO003747,O0058,I0025,0,10,90,Critical,Approved,2026-08-31
REO003748,O0053,I0025,25,29,32,Medium,Approved,2026-08-31
REO003749,O0009,I0167,8,16,45,Medium,Received,2026-08-31
REO003750,O0296,I0099,7,29,60,High,Received,2026-08-31
REO003751,O0404,I0141,18,23,61,Medium,Received,2026-08-31
REO003752,O0121,I0050,21,25,90,Medium,Pending,2026-08-31
REO003753,O0055,I0019,17,25,45,Medium,Approved,2026-08-31
REO003754,O0146,I0063,14,19,34,Medium,Received,2026-08-31
REO003755,O0177,I0058,2,26,63,High,Approved,2026-08-31
REO003756,O0066,I0027,13,22,59,Medium,Pending,2026-08-31
REO003757,O0270,I0091,14,34,86,High,Pending,2026-08-31
REO003758,O0165,I0065,13,16,27,Medium,Received,2026-08-31
REO003759,O0184,I0263,10,17,86,Medium,Pending,2026-08-31
REO003760,O0342,I0117,19,28,60,Medium,Approved,2026-08-31
REO003761,O0044,I0019,6,29,52,High,Pending,2026-08-31
REO003762,O0124,I0051,28,29,64,Medium,Ordered,2026-08-31
REO003763,O0092,I0020,11,16,86,Medium,Pending,2026-08-31
REO003764,O0004,I0001,19,38,95,Medium,Pending,2026-08-31
REO003765,O0016,I0161,11,16,31,Medium,Ordered,2026-08-31
REO003766,O0414,I0024,1,13,83,High,Received,2026-08-31
REO003767,O0427,I0034,18,21,43,Medium,Pending,2026-08-31
REO003768,O0169,I0060,10,14,55,Medium,Received,2026-08-31
REO003769,O0050,I0025,30,30,36,Medium,Received,2026-08-31
REO003770,O0162,I0064,13,15,64,Medium,Pending,2026-08-31
REO003771,O0022,I0014,10,28,50,High,Pending,2026-08-31
REO003772,O0485,I0018,20,25,27,Medium,Ordered,2026-08-31
REO003773,O0099,I0023,17,27,37,Medium,Ordered,2026-08-31
REO003774,O0271,I0086,1,27,66,High,Ordered,2026-08-31
REO003775,O0200,I0070,0,22,46,Critical,Ordered,2026-08-31
REO003776,O0414,I0024,1,13,83,High,Approved,2026-08-31
REO003777,O0053,I0020,13,28,46,High,Pending,2026-08-31
REO003778,O0132,I0053,9,23,66,High,Approved,2026-08-31
REO003779,O0095,I0021,19,22,84,Medium,Approved,2026-08-31
REO003780,O0095,I0020,20,24,28,Medium,Ordered,2026-08-31
REO003781,O0196,I0273,12,31,105,High,Pending,2026-08-31
REO003782,O0150,I0062,24,30,85,Medium,Approved,2026-08-31
REO003783,O0074,I0011,10,32,59,High,Pending,2026-08-31
REO003784,O0270,I0087,24,26,95,Medium,Approved,2026-08-31
REO003785,O0419,I0024,10,27,46,High,Approved,2026-08-31
REO003786,O0158,I0064,19,24,39,Medium,Pending,2026-08-31
REO003787,O0487,I0018,20,34,48,Medium,Received,2026-08-31
REO003788,O0191,I0268,26,31,99,Medium,Received,2026-08-31
REO003789,O0186,I0267,34,37,55,Medium,Ordered,2026-08-31
REO003790,O0390,I0130,34,34,36,Medium,Pending,2026-08-31
REO003791,O0358,I0121,7,20,43,High,Ordered,2026-08-31
REO003792,O0347,I0115,16,22,57,Medium,Ordered,2026-08-31
REO003793,O0206,I0074,17,19,47,Medium,Approved,2026-08-31
REO003794,O0200,I0268,16,25,34,Medium,Ordered,2026-08-31
REO003795,O0089,I0033,9,23,51,High,Pending,2026-08-31
REO003796,O0096,I0024,5,31,66,High,Ordered,2026-08-31
REO003797,O0040,I0190,8,22,41,High,Approved,2026-08-31
REO003798,O0039,I0164,1,31,70,High,Pending,2026-08-31
REO003799,O0470,I0023,14,20,29,Medium,Approved,2026-08-31
REO003800,O0184,I0067,17,17,62,Medium,Pending,2026-08-31
REO003801,O0039,I0164,1,31,70,High,Ordered,2026-08-31
REO003802,O0150,I0062,24,30,85,Medium,Ordered,2026-08-31
REO003803,O0003,I0007,4,16,36,High,Received,2026-08-31
REO003804,O0330,I0111,12,29,100,High,Pending,2026-08-31
REO003805,O0091,I0018,14,28,65,Medium,Pending,2026-08-31
REO003806,O0021,I0014,9,20,91,High,Received,2026-08-31
REO003807,O0111,I0046,17,23,85,Medium,Pending,2026-08-31
REO003808,O0342,I0117,19,28,60,Medium,Approved,2026-08-31
REO003809,O0390,I0131,13,30,94,High,Received,2026-08-31
REO003810,O0200,I0275,11,30,63,High,Ordered,2026-08-31
REO003811,O0453,I0051,12,33,85,High,Received,2026-08-31
REO003812,O0109,I0041,9,23,72,High,Approved,2026-08-31
REO003813,O0009,I0002,13,14,28,Medium,Approved,2026-08-31
REO003814,O0166,I0061,8,26,101,High,Pending,2026-08-31
REO003815,O0251,I0091,2,23,100,High,Pending,2026-08-31
REO003816,O0185,I0068,10,32,55,High,Pending,2026-08-31
REO003817,O0043,I0024,23,30,98,Medium,Ordered,2026-08-31
REO003818,O0298,I0094,21,21,67,Medium,Approved,2026-08-31
REO003819,O0165,I0060,9,25,50,High,Pending,2026-08-31
REO003820,O0270,I0087,24,26,95,Medium,Received,2026-08-31
REO003821,O0357,I0118,14,23,58,Medium,Ordered,2026-08-31
REO003822,O0175,I0060,6,12,92,Medium,Pending,2026-08-31
REO003823,O0220,I0074,20,35,49,Medium,Ordered,2026-08-31
REO003824,O0218,I0075,19,22,69,Medium,Ordered,2026-08-31
REO003825,O0002,I0002,18,18,41,Medium,Ordered,2026-08-31
REO003826,O0367,I0122,6,34,91,High,Ordered,2026-08-31
REO003827,O0450,I0075,15,39,40,High,Received,2026-08-31
REO003828,O0024,I0013,9,14,39,Medium,Ordered,2026-08-31
REO003829,O0309,I0095,14,30,107,High,Pending,2026-08-31
REO003830,O0197,I0273,22,29,38,Medium,Pending,2026-08-31
REO003831,O0180,I0065,11,36,68,High,Received,2026-08-31
REO003832,O0301,I0096,5,19,48,High,Approved,2026-08-31
REO003833,O0089,I0033,9,23,51,High,Approved,2026-08-31
REO003834,O0257,I0092,10,32,48,High,Pending,2026-08-31
REO003835,O0456,I0049,1,17,49,High,Pending,2026-08-31
REO003836,O0408,I0141,22,22,29,Medium,Pending,2026-08-31
REO003837,O0192,I0266,1,22,41,High,Ordered,2026-08-31
REO003838,O0277,I0089,9,33,101,High,Pending,2026-08-31
REO003839,O0355,I0121,39,39,56,Medium,Ordered,2026-08-31
REO003840,O0159,I0064,2,25,81,High,Pending,2026-08-31
REO003841,O0004,I0167,6,22,55,High,Pending,2026-08-31
REO003842,O0093,I0025,0,26,98,Critical,Ordered,2026-08-31
REO003843,O0384,I0131,1,19,52,High,Ordered,2026-08-31
REO003844,O0358,I0121,7,20,43,High,Pending,2026-08-31
REO003845,O0461,I0019,13,30,94,High,Pending,2026-08-31
REO003846,O0277,I0089,9,33,101,High,Approved,2026-08-31
REO003847,O0244,I0084,14,16,59,Medium,Received,2026-08-31
REO003848,O0038,I0161,3,30,89,High,Approved,2026-08-31
REO003849,O0031,I0160,4,13,42,High,Pending,2026-08-31
REO003850,O0220,I0073,7,15,43,High,Received,2026-08-31
REO003851,O0059,I0022,23,28,92,Medium,Received,2026-08-31
REO003852,O0189,I0067,0,30,110,Critical,Approved,2026-08-31
REO003853,O0045,I0019,14,29,64,High,Ordered,2026-08-31
REO003854,O0074,I0017,9,29,67,High,Approved,2026-08-31
REO003855,O0327,I0109,23,30,54,Medium,Ordered,2026-08-31
REO003856,O0416,I0020,8,23,110,High,Pending,2026-08-31
REO003857,O0265,I0087,2,31,50,High,Received,2026-08-31
REO003858,O0183,I0267,13,22,91,Medium,Pending,2026-08-31
REO003859,O0271,I0086,1,27,66,High,Received,2026-08-31
REO003860,O0184,I0067,17,17,62,Medium,Received,2026-08-31
REO003861,O0179,I0060,5,16,83,High,Ordered,2026-08-31
REO003862,O0187,I0272,22,33,58,Medium,Pending,2026-08-31
REO003863,O0001,I0193,1,9,100,High,Ordered,2026-08-31
REO003864,O0193,I0268,21,22,41,Medium,Ordered,2026-08-31
REO003865,O0367,I0122,6,34,91,High,Approved,2026-08-31
REO003866,O0004,I0172,6,28,61,High,Ordered,2026-08-31
REO003867,O0153,I0065,6,25,85,High,Ordered,2026-08-31
REO003868,O0384,I0131,1,19,52,High,Ordered,2026-08-31
REO003869,O0355,I0121,39,39,56,Medium,Pending,2026-08-31
REO003870,O0149,I0062,9,31,87,High,Ordered,2026-08-31
REO003871,O0314,I0106,18,23,89,Medium,Pending,2026-08-31
REO003872,O0044,I0022,12,21,42,Medium,Pending,2026-08-31
REO003873,O0074,I0011,10,32,59,High,Ordered,2026-08-31
REO003874,O0279,I0086,19,19,70,Medium,Ordered,2026-08-31
REO003875,O0034,I0006,19,26,74,Medium,Ordered,2026-08-31
REO003876,O0161,I0062,8,33,60,High,Ordered,2026-08-31
REO003877,O0390,I0130,34,34,36,Medium,Received,2026-08-31
REO003878,O0111,I0046,17,23,85,Medium,Approved,2026-08-31
REO003879,O0007,I0004,20,36,39,Medium,Received,2026-08-31
REO003880,O0236,I0079,5,20,82,High,Approved,2026-08-31
REO003881,O0005,I0160,7,14,92,Medium,Ordered,2026-08-31
REO003882,O0279,I0086,19,19,70,Medium,Pending,2026-08-31
REO003883,O0197,I0066,10,26,80,High,Approved,2026-08-31
REO003884,O0136,I0055,12,31,56,High,Ordered,2026-08-31
REO003885,O0478,I0101,6,28,82,High,Pending,2026-08-31
REO003886,O0172,I0063,0,32,116,Critical,Ordered,2026-08-31
REO003887,O0419,I0023,13,31,113,High,Approved,2026-08-31
REO003888,O0045,I0019,14,29,64,High,Received,2026-08-31
REO003889,O0086,I0034,12,31,68,High,Pending,2026-08-31
REO003890,O0271,I0086,1,27,66,High,Pending,2026-08-31
REO003891,O0040,I0172,33,33,51,Medium,Ordered,2026-08-31
REO003892,O0014,I0160,23,31,45,Medium,Ordered,2026-08-31
REO003893,O0002,I0168,32,35,76,Medium,Ordered,2026-08-31
REO003894,O0307,I0095,2,13,78,High,Ordered,2026-08-31
REO003895,O0234,I0081,7,23,82,High,Approved,2026-08-31
REO003896,O0474,I0103,0,30,110,Critical,Ordered,2026-08-31
REO003897,O0444,I0075,24,25,36,Medium,Pending,2026-08-31
REO003898,O0299,I0093,4,16,89,High,Received,2026-08-31
REO003899,O0452,I0049,6,26,68,High,Pending,2026-08-31
REO003900,O0249,I0083,12,16,85,Medium,Ordered,2026-08-31
REO003901,O0296,I0095,13,22,47,Medium,Received,2026-08-31
REO003902,O0037,I0198,1,17,77,High,Received,2026-08-31
REO003903,O0022,I0014,10,28,50,High,Ordered,2026-08-31
REO003904,O0159,I0064,2,25,81,High,Pending,2026-08-31
REO003905,O0132,I0054,10,33,97,High,Approved,2026-08-31
REO003906,O0376,I0128,10,17,89,Medium,Approved,2026-08-31
REO003907,O0425,I0035,11,21,97,Medium,Ordered,2026-08-31
REO003908,O0143,I0063,18,18,88,Medium,Received,2026-08-31
REO003909,O0031,I0158,24,25,32,Medium,Approved,2026-08-31
REO003910,O0231,I0080,1,26,48,High,Ordered,2026-08-31
REO003911,O0262,I0086,18,33,96,Medium,Approved,2026-08-31
REO003912,O0048,I0018,24,24,91,Medium,Approved,2026-08-31
REO003913,O0002,I0168,32,35,76,Medium,Ordered,2026-08-31
REO003914,O0264,I0087,14,28,76,Medium,Pending,2026-08-31
REO003915,O0166,I0060,13,24,62,Medium,Approved,2026-08-31
REO003916,O0284,I0099,23,32,96,Medium,Received,2026-08-31
REO003917,O0062,I0029,7,29,93,High,Ordered,2026-08-31
REO003918,O0228,I0081,0,31,124,Critical,Approved,2026-08-31
REO003919,O0415,I0024,20,21,56,Medium,Pending,2026-08-31
REO003920,O0059,I0023,20,35,78,Medium,Ordered,2026-08-31
REO003921,O0193,I0275,12,18,101,Medium,Pending,2026-08-31
REO003922,O0484,I0024,8,32,108,High,Received,2026-08-31
REO003923,O0426,I0033,20,30,34,Medium,Approved,2026-08-31
REO003924,O0492,I0140,18,33,46,Medium,Received,2026-08-31
REO003925,O0039,I0164,1,31,70,High,Pending,2026-08-31
REO003926,O0468,I0020,8,27,66,High,Approved,2026-08-31
REO003927,O0009,I0161,16,30,47,Medium,Approved,2026-08-31
REO003928,O0003,I0165,16,31,47,Medium,Ordered,2026-08-31
REO003929,O0189,I0067,0,30,110,Critical,Pending,2026-08-31
REO003930,O0199,I0263,2,26,68,High,Pending,2026-08-31
REO003931,O0200,I0275,11,30,63,High,Approved,2026-08-31
REO003932,O0357,I0118,14,23,58,Medium,Approved,2026-08-31
REO003933,O0353,I0120,11,21,92,Medium,Pending,2026-08-31
REO003934,O0162,I0061,4,31,107,High,Ordered,2026-08-31
REO003935,O0425,I0037,16,33,104,High,Ordered,2026-08-31
REO003936,O0122,I0052,14,23,106,Medium,Pending,2026-08-31
REO003937,O0182,I0266,27,36,71,Medium,Ordered,2026-08-31
REO003938,O0435,I0053,11,27,80,High,Ordered,2026-08-31
REO003939,O0188,I0071,21,25,58,Medium,Ordered,2026-08-31
REO003940,O0302,I0096,17,19,70,Medium,Pending,2026-08-31
REO003941,O0057,I0024,10,20,56,Medium,Pending,2026-08-31
REO003942,O0008,I0006,20,21,58,Medium,Approved,2026-08-31
REO003943,O0138,I0057,12,28,41,High,Pending,2026-08-31
REO003944,O0470,I0023,14,20,29,Medium,Received,2026-08-31
REO003945,O0472,I0103,0,35,102,Critical,Approved,2026-08-31
REO003946,O0174,I0062,25,36,68,Medium,Ordered,2026-08-31
REO003947,O0315,I0108,3,14,50,High,Ordered,2026-08-31
REO003948,O0493,I0139,1,24,102,High,Pending,2026-08-31
REO003949,O0184,I0263,10,17,86,Medium,Ordered,2026-08-31
REO003950,O0184,I0070,2,27,96,High,Received,2026-08-31
REO003951,O0008,I0001,15,22,56,Medium,Pending,2026-08-31
REO003952,O0053,I0020,13,28,46,High,Received,2026-08-31
REO003953,O0060,I0023,6,14,89,High,Ordered,2026-08-31
REO003954,O0429,I0033,7,29,44,High,Approved,2026-08-31
REO003955,O0352,I0121,26,27,42,Medium,Received,2026-08-31
REO003956,O0005,I0002,10,21,36,High,Approved,2026-08-31
REO003957,O0185,I0268,7,33,53,High,Ordered,2026-08-31
REO003958,O0426,I0033,20,30,34,Medium,Approved,2026-08-31
REO003959,O0095,I0022,22,26,52,Medium,Ordered,2026-08-31
REO003960,O0384,I0131,1,19,52,High,Ordered,2026-08-31
REO003961,O0031,I0166,28,28,47,Medium,Approved,2026-08-31
REO003962,O0253,I0088,11,31,100,High,Received,2026-08-31
REO003963,O0379,I0128,8,34,57,High,Pending,2026-08-31
REO003964,O0171,I0058,9,25,80,High,Received,2026-08-31
REO003965,O0089,I0036,3,17,37,High,Received,2026-08-31
REO003966,O0402,I0142,3,18,74,High,Approved,2026-08-31
REO003967,O0387,I0130,17,17,94,Medium,Pending,2026-08-31
REO003968,O0313,I0105,13,17,33,Medium,Ordered,2026-08-31
REO003969,O0166,I0060,13,24,62,Medium,Pending,2026-08-31
REO003970,O0200,I0071,0,20,117,Critical,Received,2026-08-31
REO003971,O0031,I0160,4,13,42,High,Ordered,2026-08-31
REO003972,O0431,I0056,26,29,41,Medium,Ordered,2026-08-31
REO003973,O0197,I0067,22,28,89,Medium,Ordered,2026-08-31
REO003974,O0255,I0089,3,13,68,High,Ordered,2026-08-31
REO003975,O0192,I0266,1,22,41,High,Received,2026-08-31
REO003976,O0211,I0073,24,33,57,Medium,Ordered,2026-08-31
REO003977,O0440,I0054,4,20,90,High,Ordered,2026-08-31
REO003978,O0199,I0274,16,30,59,Medium,Ordered,2026-08-31
REO003979,O0043,I0024,23,30,98,Medium,Approved,2026-08-31
REO003980,O0210,I0072,0,29,60,Critical,Approved,2026-08-31
REO003981,O0235,I0078,34,35,43,Medium,Received,2026-08-31
REO003982,O0006,I0009,12,28,45,High,Ordered,2026-08-31
REO003983,O0136,I0055,12,31,56,High,Pending,2026-08-31
REO003984,O0045,I0019,14,29,64,High,Approved,2026-08-31
REO003985,O0185,I0275,16,19,51,Medium,Received,2026-08-31
REO003986,O0184,I0263,10,17,86,Medium,Approved,2026-08-31
REO003987,O0179,I0060,5,16,83,High,Received,2026-08-31
REO003988,O0188,I0067,10,32,116,High,Approved,2026-08-31
REO003989,O0115,I0044,23,36,36,Medium,Pending,2026-08-31
REO003990,O0018,I0197,8,23,37,High,Received,2026-08-31
REO003991,O0118,I0047,12,16,38,Medium,Ordered,2026-08-31
REO003992,O0303,I0096,11,33,112,High,Pending,2026-08-31
REO003993,O0138,I0057,12,28,41,High,Received,2026-08-31
REO003994,O0179,I0063,19,34,102,Medium,Received,2026-08-31
REO003995,O0017,I0006,4,25,47,High,Pending,2026-08-31
REO003996,O0003,I0008,8,24,82,High,Pending,2026-08-31
REO003997,O0044,I0021,25,28,61,Medium,Ordered,2026-08-31
REO003998,O0162,I0061,4,31,107,High,Ordered,2026-08-31
REO003999,O0278,I0088,16,23,46,Medium,Approved,2026-08-31
REO004000,O0338,I0109,5,21,87,High,Ordered,2026-08-31
REO004001,O0077,I0010,21,28,59,Medium,Ordered,2026-08-31
REO004002,O0055,I0025,24,25,99,Medium,Pending,2026-08-31
REO004003,O0470,I0019,15,32,92,High,Approved,2026-08-31
REO004004,O0380,I0129,13,21,101,Medium,Received,2026-08-31
REO004005,O0011,I0198,18,36,40,Medium,Ordered,2026-08-31
REO004006,O0430,I0032,18,19,35,Medium,Pending,2026-08-31
REO004007,O0408,I0141,22,22,29,Medium,Approved,2026-08-31
REO004008,O0055,I0024,29,30,59,Medium,Approved,2026-08-31
REO004009,O0174,I0058,0,27,50,Critical,Ordered,2026-08-31
REO004010,O0433,I0055,21,24,66,Medium,Received,2026-08-31
REO004011,O0186,I0267,34,37,55,Medium,Ordered,2026-08-31
REO004012,O0134,I0055,22,34,85,Medium,Pending,2026-08-31
REO004013,O0220,I0073,7,15,43,High,Ordered,2026-08-31
REO004014,O0049,I0020,2,32,92,High,Pending,2026-08-31
REO004015,O0380,I0129,13,21,101,Medium,Ordered,2026-08-31
REO004016,O0499,I0139,6,18,78,High,Pending,2026-08-31
REO004017,O0349,I0116,17,30,56,Medium,Received,2026-08-31
REO004018,O0113,I0045,32,36,75,Medium,Ordered,2026-08-31
REO004019,O0185,I0068,10,32,55,High,Ordered,2026-08-31
REO004020,O0390,I0133,7,29,87,High,Pending,2026-08-31
REO004021,O0033,I0164,10,26,66,High,Ordered,2026-08-31
REO004022,O0440,I0057,0,15,98,Critical,Ordered,2026-08-31
REO004023,O0200,I0070,0,22,46,Critical,Approved,2026-08-31
REO004024,O0492,I0138,12,19,49,Medium,Approved,2026-08-31
REO004025,O0228,I0081,0,31,124,Critical,Approved,2026-08-31
REO004026,O0191,I0263,7,33,63,High,Approved,2026-08-31
REO004027,O0358,I0121,7,20,43,High,Pending,2026-08-31
REO004028,O0065,I0029,28,30,45,Medium,Ordered,2026-08-31
REO004029,O0009,I0167,8,16,45,Medium,Approved,2026-08-31
REO004030,O0251,I0091,2,23,100,High,Ordered,2026-08-31
REO004031,O0218,I0074,14,31,110,High,Approved,2026-08-31
REO004032,O0367,I0122,6,34,91,High,Pending,2026-08-31
REO004033,O0048,I0024,2,29,107,High,Approved,2026-08-31
REO004034,O0052,I0024,15,30,59,Medium,Received,2026-08-31
REO004035,O0442,I0074,34,34,22,Medium,Pending,2026-08-31
REO004036,O0193,I0268,21,22,41,Medium,Approved,2026-08-31
REO004037,O0019,I0167,13,31,74,High,Approved,2026-08-31
REO004038,O0163,I0064,19,24,67,Medium,Approved,2026-08-31
REO004039,O0132,I0053,9,23,66,High,Ordered,2026-08-31
REO004040,O0194,I0277,23,28,52,Medium,Approved,2026-08-31
REO004041,O0278,I0090,16,26,80,Medium,Approved,2026-08-31
REO004042,O0093,I0025,0,26,98,Critical,Approved,2026-08-31
REO004043,O0181,I0275,6,24,94,High,Approved,2026-08-31
REO004044,O0187,I0277,20,24,31,Medium,Ordered,2026-08-31
REO004045,O0234,I0081,7,23,82,High,Ordered,2026-08-31
REO004046,O0234,I0081,7,23,82,High,Approved,2026-08-31
REO004047,O0054,I0022,5,27,46,High,Approved,2026-08-31
REO004048,O0390,I0133,7,29,87,High,Pending,2026-08-31
REO004049,O0467,I0023,3,18,92,High,Pending,2026-08-31
REO004050,O0491,I0138,2,37,54,High,Ordered,2026-08-31
REO004051,O0095,I0020,20,24,28,Medium,Pending,2026-08-31
REO004052,O0418,I0022,35,36,86,Medium,Pending,2026-08-31
REO004053,O0003,I0009,1,32,57,High,Ordered,2026-08-31
REO004054,O0181,I0275,6,24,94,High,Approved,2026-08-31
REO004055,O0065,I0028,6,29,77,High,Pending,2026-08-31
REO004056,O0427,I0034,18,21,43,Medium,Received,2026-08-31
REO004057,O0320,I0106,16,23,27,Medium,Approved,2026-08-31
REO004058,O0017,I0164,8,22,43,High,Pending,2026-08-31
REO004059,O0053,I0025,25,29,32,Medium,Ordered,2026-08-31
REO004060,O0410,I0138,10,21,80,High,Ordered,2026-08-31
REO004061,O0191,I0263,7,33,63,High,Ordered,2026-08-31
REO004062,O0415,I0024,20,21,56,Medium,Approved,2026-08-31
REO004063,O0058,I0019,17,25,97,Medium,Pending,2026-08-31
REO004064,O0134,I0057,13,34,109,High,Received,2026-08-31
REO004065,O0143,I0059,4,21,43,High,Approved,2026-08-31
REO004066,O0309,I0095,14,30,107,High,Approved,2026-08-31
REO004067,O0011,I0192,3,15,71,High,Approved,2026-08-31
REO004068,O0472,I0103,0,35,102,Critical,Approved,2026-08-31
