movement_id,outlet_id,item_id,movement_type,quantity,movement_date,reference_id
MOV010176,O0329,I0110,Stock In,19,2026-06-09,REF0010176
MOV010177,O0478,I0100,Stock In,25,2026-07-06,REF0010177
MOV010178,O0165,I0058,Stock In,3,2025-10-12,REF0010178
MOV010179,O0003,I0009,Adjustment,12,2025-11-21,REF0010179
MOV010180,O0218,I0072,Transfer,1,2025-11-13,REF0010180
MOV010181,O0070,I0028,Sale,19,2026-07-27,REF0010181
MOV010182,O0471,I0101,Sale,2,2025-09-07,REF0010182
MOV010183,O0411,I0023,Sale,20,2026-01-20,REF0010183
MOV010184,O0023,I0015,Sale,15,2026-01-05,REF0010184
MOV010185,O0259,I0088,Stock In,6,2025-12-29,REF0010185
MOV010186,O0220,I0076,Stock In,30,2026-03-29,REF0010186
MOV010187,O0405,I0142,Sale,27,2026-04-02,REF0010187
MOV010188,O0102,I0041,Adjustment,1,2026-02-04,REF0010188
MOV010189,O0387,I0130,Transfer,2,2026-05-15,REF0010189
MOV010190,O0143,I0062,Sale,5,2026-05-25,REF0010190
MOV010191,O0440,I0056,Sale,28,2026-05-24,REF0010191
MOV010192,O0253,I0092,Sale,4,2026-05-21,REF0010192
MOV010193,O0292,I0099,Sale,28,2025-10-12,REF0010193
MOV010194,O0145,I0059,Sale,27,2025-09-08,REF0010194
MOV010195,O0247,I0085,Stock In,5,2026-03-13,REF0010195
MOV010196,O0019,I0167,Sale,23,2026-05-03,REF0010196
MOV010197,O0460,I0051,Stock In,21,2026-08-21,REF0010197
MOV010198,O0170,I0063,Stock In,7,2026-08-15,REF0010198
MOV010199,O0020,I0164,Sale,7,2025-12-31,REF0010199
MOV010200,O0013,I0201,Stock In,21,2026-02-18,REF0010200
MOV010201,O0277,I0090,Stock In,28,2025-09-06,REF0010201
MOV010202,O0141,I0065,Return,12,2026-04-03,REF0010202
MOV010203,O0426,I0032,Sale,29,2025-10-01,REF0010203
MOV010204,O0005,I0162,Stock In,11,2026-03-26,REF0010204
MOV010205,O0019,I0007,Return,22,2026-05-19,REF0010205
MOV010206,O0252,I0086,Sale,3,2026-01-03,REF0010206
MOV010207,O0403,I0141,Stock In,12,2026-06-18,REF0010207
MOV010208,O0075,I0013,Transfer,4,2026-07-02,REF0010208
MOV010209,O0250,I0085,Stock In,15,2026-07-30,REF0010209
MOV010210,O0187,I0070,Adjustment,13,2025-12-18,REF0010210
MOV010211,O0337,I0113,Stock In,8,2026-07-28,REF0010211
MOV010212,O0438,I0055,Stock In,12,2025-09-10,REF0010212
MOV010213,O0094,I0019,Stock In,13,2026-06-29,REF0010213
MOV010214,O0244,I0084,Sale,9,2026-07-27,REF0010214
MOV010215,O0246,I0084,Sale,20,2026-08-12,REF0010215
MOV010216,O0093,I0025,Stock In,3,2026-02-23,REF0010216
MOV010217,O0330,I0110,Stock In,2,2026-04-24,REF0010217
MOV010218,O0444,I0073,Return,6,2026-02-20,REF0010218
MOV010219,O0485,I0019,Stock In,23,2026-07-29,REF0010219
MOV010220,O0097,I0018,Stock In,3,2026-01-09,REF0010220
MOV010221,O0255,I0089,Sale,29,2026-07-27,REF0010221
MOV010222,O0454,I0052,Transfer,11,2025-09-02,REF0010222
MOV010223,O0280,I0087,Stock In,22,2026-03-06,REF0010223
MOV010224,O0187,I0071,Sale,26,2026-03-08,REF0010224
MOV010225,O0093,I0024,Sale,14,2025-09-28,REF0010225
MOV010226,O0261,I0086,Sale,20,2026-08-10,REF0010226
MOV010227,O0310,I0093,Sale,6,2026-08-20,REF0010227
MOV010228,O0317,I0108,Sale,8,2026-07-09,REF0010228
MOV010229,O0215,I0075,Sale,3,2025-12-20,REF0010229
MOV010230,O0019,I0162,Stock In,25,2026-08-20,REF0010230
MOV010231,O0481,I0021,Sale,28,2026-06-26,REF0010231
MOV010232,O0059,I0025,Stock In,23,2026-05-12,REF0010232
MOV010233,O0012,I0005,Transfer,27,2025-09-29,REF0010233
MOV010234,O0038,I0163,Sale,3,2026-08-25,REF0010234
MOV010235,O0078,I0013,Stock In,23,2026-04-13,REF0010235
MOV010236,O0223,I0077,Return,29,2026-07-19,REF0010236
MOV010237,O0151,I0058,Sale,19,2026-01-26,REF0010237
MOV010238,O0033,I0160,Stock In,27,2025-09-03,REF0010238
MOV010239,O0158,I0060,Sale,10,2026-02-09,REF0010239
MOV010240,O0001,I0197,Sale,9,2025-09-22,REF0010240
MOV010241,O0165,I0059,Stock In,18,2025-12-29,REF0010241
MOV010242,O0123,I0052,Sale,30,2025-12-28,REF0010242
MOV010243,O0086,I0037,Stock In,10,2026-04-12,REF0010243
MOV010244,O0199,I0264,Stock In,11,2026-05-31,REF0010244
MOV010245,O0324,I0112,Sale,19,2025-10-27,REF0010245
MOV010246,O0379,I0126,Sale,24,2025-12-26,REF0010246
MOV010247,O0464,I0020,Stock In,19,2025-09-19,REF0010247
MOV010248,O0145,I0064,Stock In,4,2025-10-24,REF0010248
MOV010249,O0270,I0086,Sale,23,2026-06-03,REF0010249
MOV010250,O0013,I0164,Return,10,2026-01-14,REF0010250
MOV010251,O0193,I0068,Stock In,16,2026-03-24,REF0010251
MOV010252,O0132,I0055,Return,9,2026-04-12,REF0010252
MOV010253,O0111,I0044,Transfer,14,2026-02-10,REF0010253
MOV010254,O0409,I0139,Sale,23,2026-08-26,REF0010254
MOV010255,O0067,I0028,Stock In,13,2026-04-28,REF0010255
MOV010256,O0303,I0099,Sale,11,2026-07-13,REF0010256
MOV010257,O0268,I0090,Stock In,13,2026-08-15,REF0010257
MOV010258,O0426,I0035,Stock In,21,2025-12-02,REF0010258
MOV010259,O0306,I0095,Transfer,23,2025-10-22,REF0010259
MOV010260,O0185,I0268,Sale,16,2026-05-27,REF0010260
MOV010261,O0009,I0161,Sale,7,2026-05-30,REF0010261
MOV010262,O0291,I0097,Sale,24,2026-02-03,REF0010262
MOV010263,O0165,I0064,Sale,24,2026-08-29,REF0010263
MOV010264,O0193,I0276,Adjustment,2,2025-10-08,REF0010264
MOV010265,O0200,I0067,Stock In,8,2026-05-15,REF0010265
MOV010266,O0171,I0064,Stock In,24,2025-12-03,REF0010266
MOV010267,O0449,I0076,Stock In,24,2026-08-17,REF0010267
MOV010268,O0001,I0159,Transfer,15,2026-01-17,REF0010268
MOV010269,O0344,I0115,Sale,24,2026-04-02,REF0010269
MOV010270,O0045,I0020,Stock In,26,2026-05-08,REF0010270
MOV010271,O0400,I0137,Stock In,26,2025-11-23,REF0010271
MOV010272,O0059,I0020,Sale,16,2026-06-10,REF0010272
MOV010273,O0040,I0164,Stock In,20,2026-08-13,REF0010273
MOV010274,O0428,I0037,Sale,7,2026-03-30,REF0010274
MOV010275,O0008,I0005,Sale,3,2026-05-21,REF0010275
MOV010276,O0252,I0091,Stock In,30,2026-03-06,REF0010276
MOV010277,O0188,I0269,Stock In,6,2026-04-02,REF0010277
MOV010278,O0340,I0110,Stock In,8,2026-08-08,REF0010278
MOV010279,O0296,I0095,Stock In,24,2026-03-20,REF0010279
MOV010280,O0130,I0050,Sale,4,2026-03-18,REF0010280
MOV010281,O0040,I0158,Stock In,5,2025-09-10,REF0010281
MOV010282,O0184,I0264,Transfer,9,2026-05-04,REF0010282
MOV010283,O0056,I0018,Adjustment,21,2026-08-16,REF0010283
MOV010284,O0008,I0162,Stock In,10,2025-10-11,REF0010284
MOV010285,O0279,I0089,Stock In,14,2026-01-01,REF0010285
MOV010286,O0455,I0052,Adjustment,7,2025-09-28,REF0010286
MOV010287,O0005,I0170,Adjustment,1,2026-03-02,REF0010287
MOV010288,O0394,I0135,Sale,24,2025-09-08,REF0010288
MOV010289,O0034,I0197,Sale,7,2026-06-25,REF0010289
MOV010290,O0179,I0063,Sale,12,2026-07-11,REF0010290
MOV010291,O0197,I0070,Sale,19,2026-03-21,REF0010291
MOV010292,O0122,I0051,Return,14,2026-04-11,REF0010292
MOV010293,O0153,I0065,Stock In,16,2025-12-11,REF0010293
MOV010294,O0381,I0130,Sale,25,2026-03-23,REF0010294
MOV010295,O0443,I0075,Sale,7,2026-02-11,REF0010295
MOV010296,O0468,I0019,Stock In,20,2026-08-07,REF0010296
MOV010297,O0078,I0012,Sale,30,2025-11-28,REF0010297
MOV010298,O0007,I0163,Return,24,2025-10-09,REF0010298
MOV010299,O0276,I0090,Adjustment,28,2026-04-21,REF0010299
MOV010300,O0159,I0058,Stock In,16,2026-08-21,REF0010300
MOV010301,O0084,I0034,Stock In,17,2026-05-14,REF0010301
MOV010302,O0085,I0034,Stock In,26,2026-05-01,REF0010302
MOV010303,O0465,I0019,Sale,10,2026-05-15,REF0010303
MOV010304,O0258,I0089,Transfer,11,2026-02-28,REF0010304
MOV010305,O0270,I0088,Stock In,2,2026-07-30,REF0010305
MOV010306,O0376,I0127,Transfer,24,2026-08-30,REF0010306
MOV010307,O0293,I0096,Sale,6,2026-01-30,REF0010307
MOV010308,O0265,I0086,Transfer,15,2026-02-01,REF0010308
MOV010309,O0411,I0023,Sale,22,2025-12-17,REF0010309
MOV010310,O0194,I0263,Sale,27,2025-12-25,REF0010310
MOV010311,O0467,I0019,Return,28,2025-12-14,REF0010311
MOV010312,O0069,I0026,Return,23,2025-12-08,REF0010312
MOV010313,O0232,I0080,Stock In,20,2025-11-22,REF0010313
MOV010314,O0435,I0055,Sale,9,2026-05-25,REF0010314
MOV010315,O0289,I0094,Sale,1,2026-08-06,REF0010315
MOV010316,O0026,I0014,Sale,25,2026-04-19,REF0010316
MOV010317,O0005,I0166,Adjustment,16,2025-10-31,REF0010317
MOV010318,O0293,I0095,Stock In,11,2026-06-22,REF0010318
MOV010319,O0473,I0101,Sale,3,2026-02-02,REF0010319
MOV010320,O0020,I0008,Return,2,2025-10-19,REF0010320
MOV010321,O0037,I0006,Stock In,23,2026-07-05,REF0010321
MOV010322,O0485,I0022,Stock In,19,2026-03-31,REF0010322
MOV010323,O0177,I0058,Adjustment,9,2026-04-26,REF0010323
MOV010324,O0108,I0040,Stock In,21,2026-08-31,REF0010324
MOV010325,O0020,I0170,Stock In,13,2025-11-03,REF0010325
MOV010326,O0359,I0121,Sale,2,2026-01-04,REF0010326
MOV010327,O0457,I0051,Stock In,10,2026-05-09,REF0010327
MOV010328,O0096,I0024,Stock In,11,2025-09-10,REF0010328
MOV010329,O0142,I0060,Stock In,26,2025-12-01,REF0010329
MOV010330,O0023,I0015,Sale,14,2026-02-11,REF0010330
MOV010331,O0386,I0131,Stock In,23,2025-11-01,REF0010331
MOV010332,O0016,I0008,Transfer,19,2026-01-16,REF0010332
MOV010333,O0068,I0028,Stock In,24,2026-03-24,REF0010333
MOV010334,O0225,I0080,Adjustment,17,2026-05-28,REF0010334
MOV010335,O0025,I0015,Sale,8,2025-09-29,REF0010335
MOV010336,O0262,I0091,Adjustment,10,2026-03-01,REF0010336
MOV010337,O0493,I0142,Return,25,2026-03-21,REF0010337
MOV010338,O0395,I0135,Sale,26,2026-02-13,REF0010338
MOV010339,O0085,I0037,Stock In,10,2025-10-14,REF0010339
MOV010340,O0115,I0044,Return,18,2025-11-08,REF0010340
MOV010341,O0423,I0034,Stock In,18,2025-12-15,REF0010341
MOV010342,O0310,I0098,Sale,1,2026-08-12,REF0010342
MOV010343,O0253,I0088,Adjustment,9,2026-07-10,REF0010343
MOV010344,O0474,I0100,Sale,24,2025-12-03,REF0010344
MOV010345,O0260,I0087,Sale,9,2026-03-07,REF0010345
MOV010346,O0122,I0050,Sale,23,2025-12-13,REF0010346
MOV010347,O0197,I0067,Adjustment,16,2025-11-26,REF0010347
MOV010348,O0448,I0075,Sale,19,2026-08-26,REF0010348
MOV010349,O0389,I0131,Sale,24,2026-03-08,REF0010349
MOV010350,O0003,I0171,Stock In,29,2026-04-06,REF0010350
MOV010351,O0182,I0066,Sale,2,2026-01-18,REF0010351
MOV010352,O0048,I0023,Stock In,3,2026-06-27,REF0010352
MOV010353,O0110,I0043,Stock In,29,2026-07-13,REF0010353
MOV010354,O0380,I0129,Sale,16,2026-06-30,REF0010354
MOV010355,O0133,I0053,Transfer,13,2026-02-03,REF0010355
MOV010356,O0019,I0007,Sale,3,2026-03-10,REF0010356
MOV010357,O0143,I0058,Stock In,4,2025-09-21,REF0010357
MOV010358,O0245,I0083,Stock In,1,2026-07-22,REF0010358
MOV010359,O0476,I0102,Stock In,10,2026-03-24,REF0010359
MOV010360,O0474,I0101,Sale,17,2025-12-30,REF0010360
MOV010361,O0024,I0016,Sale,30,2026-08-23,REF0010361
MOV010362,O0039,I0006,Sale,24,2025-09-21,REF0010362
MOV010363,O0115,I0044,Sale,1,2026-05-25,REF0010363
MOV010364,O0031,I0188,Sale,4,2026-01-21,REF0010364
MOV010365,O0118,I0048,Stock In,28,2026-08-22,REF0010365
MOV010366,O0259,I0086,Sale,4,2026-02-01,REF0010366
MOV010367,O0224,I0080,Sale,19,2026-08-25,REF0010367
MOV010368,O0348,I0117,Sale,13,2025-10-15,REF0010368
MOV010369,O0007,I0170,Sale,14,2025-09-22,REF0010369
MOV010370,O0005,I0172,Sale,11,2025-11-23,REF0010370
MOV010371,O0483,I0019,Sale,28,2026-04-01,REF0010371
MOV010372,O0170,I0061,Stock In,28,2026-06-09,REF0010372
MOV010373,O0281,I0099,Sale,12,2026-02-14,REF0010373
MOV010374,O0229,I0079,Sale,28,2025-10-26,REF0010374
MOV010375,O0460,I0049,Sale,19,2026-05-25,REF0010375
MOV010376,O0368,I0125,Sale,30,2025-09-09,REF0010376
MOV010377,O0276,I0089,Transfer,30,2026-07-13,REF0010377
MOV010378,O0482,I0022,Sale,4,2026-07-03,REF0010378
MOV010379,O0311,I0108,Stock In,17,2025-12-08,REF0010379
MOV010380,O0291,I0093,Sale,14,2026-03-17,REF0010380
MOV010381,O0268,I0086,Sale,29,2026-05-24,REF0010381
MOV010382,O0005,I0158,Sale,6,2026-04-26,REF0010382
MOV010383,O0016,I0159,Sale,28,2025-12-28,REF0010383
MOV010384,O0390,I0132,Stock In,23,2026-03-16,REF0010384
MOV010385,O0177,I0065,Sale,24,2025-12-25,REF0010385
MOV010386,O0033,I0167,Sale,10,2026-01-19,REF0010386
MOV010387,O0128,I0051,Stock In,23,2026-05-13,REF0010387
MOV010388,O0461,I0019,Stock In,11,2026-04-08,REF0010388
MOV010389,O0262,I0090,Return,19,2025-12-14,REF0010389
MOV010390,O0076,I0015,Adjustment,23,2026-06-20,REF0010390
MOV010391,O0079,I0011,Sale,11,2025-12-28,REF0010391
MOV010392,O0038,I0199,Return,18,2026-05-28,REF0010392
MOV010393,O0035,I0005,Sale,22,2026-08-23,REF0010393
MOV010394,O0485,I0023,Return,23,2026-08-24,REF0010394
MOV010395,O0061,I0031,Stock In,27,2026-03-07,REF0010395
MOV010396,O0130,I0051,Sale,18,2026-06-07,REF0010396
MOV010397,O0103,I0040,Sale,25,2026-06-11,REF0010397
MOV010398,O0020,I0164,Sale,12,2026-01-17,REF0010398
MOV010399,O0189,I0276,Stock In,23,2025-10-29,REF0010399
MOV010400,O0149,I0064,Sale,1,2026-01-08,REF0010400
MOV010401,O0097,I0021,Sale,17,2026-04-14,REF0010401
MOV010402,O0208,I0076,Stock In,15,2025-11-14,REF0010402
MOV010403,O0482,I0023,Transfer,25,2026-03-14,REF0010403
MOV010404,O0023,I0013,Sale,22,2026-05-24,REF0010404
MOV010405,O0462,I0020,Sale,6,2025-12-17,REF0010405
MOV010406,O0039,I0158,Sale,17,2025-12-20,REF0010406
MOV010407,O0011,I0194,Adjustment,16,2026-02-07,REF0010407
MOV010408,O0059,I0020,Sale,17,2025-12-16,REF0010408
MOV010409,O0232,I0080,Transfer,22,2026-01-01,REF0010409
MOV010410,O0146,I0059,Adjustment,1,2026-03-28,REF0010410
MOV010411,O0200,I0267,Sale,26,2026-03-11,REF0010411
MOV010412,O0412,I0022,Adjustment,7,2026-05-26,REF0010412
MOV010413,O0017,I0198,Return,27,2026-07-17,REF0010413
MOV010414,O0035,I0199,Sale,6,2026-07-28,REF0010414
MOV010415,O0014,I0163,Sale,12,2026-06-02,REF0010415
MOV010416,O0387,I0133,Stock In,11,2026-06-20,REF0010416
MOV010417,O0011,I0002,Sale,6,2026-01-09,REF0010417
MOV010418,O0184,I0067,Sale,17,2025-10-27,REF0010418
MOV010419,O0455,I0052,Adjustment,28,2026-05-01,REF0010419
MOV010420,O0404,I0141,Stock In,10,2025-11-20,REF0010420
MOV010421,O0157,I0058,Transfer,8,2026-05-27,REF0010421
MOV010422,O0110,I0043,Sale,9,2026-05-14,REF0010422
MOV010423,O0196,I0066,Stock In,5,2026-04-07,REF0010423
MOV010424,O0404,I0139,Sale,20,2026-01-17,REF0010424
MOV010425,O0120,I0047,Stock In,13,2026-06-10,REF0010425
MOV010426,O0215,I0075,Sale,9,2026-08-26,REF0010426
MOV010427,O0014,I0199,Stock In,29,2026-01-10,REF0010427
MOV010428,O0228,I0078,Stock In,25,2026-03-25,REF0010428
MOV010429,O0176,I0065,Sale,2,2026-02-24,REF0010429
MOV010430,O0090,I0035,Sale,29,2026-08-08,REF0010430
MOV010431,O0195,I0269,Sale,28,2026-01-28,REF0010431
MOV010432,O0194,I0069,Adjustment,14,2026-03-19,REF0010432
MOV010433,O0263,I0087,Sale,27,2026-02-26,REF0010433
MOV010434,O0077,I0015,Sale,15,2026-01-27,REF0010434
MOV010435,O0466,I0021,Stock In,20,2026-06-22,REF0010435
MOV010436,O0166,I0059,Return,6,2025-11-12,REF0010436
MOV010437,O0266,I0086,Return,3,2026-02-13,REF0010437
MOV010438,O0003,I0003,Transfer,12,2026-05-23,REF0010438
MOV010439,O0182,I0069,Sale,1,2025-12-06,REF0010439
MOV010440,O0419,I0021,Transfer,27,2025-09-01,REF0010440
MOV010441,O0478,I0101,Stock In,29,2026-06-11,REF0010441
MOV010442,O0189,I0068,Adjustment,6,2026-01-18,REF0010442
MOV010443,O0443,I0073,Adjustment,25,2026-05-17,REF0010443
MOV010444,O0411,I0020,Stock In,14,2026-08-16,REF0010444
MOV010445,O0317,I0105,Sale,21,2026-04-10,REF0010445
MOV010446,O0036,I0161,Sale,4,2025-11-10,REF0010446
MOV010447,O0239,I0078,Sale,12,2026-02-05,REF0010447
MOV010448,O0110,I0041,Sale,3,2026-06-09,REF0010448
MOV010449,O0195,I0270,Sale,17,2026-02-20,REF0010449
MOV010450,O0188,I0067,Transfer,29,2026-08-31,REF0010450
MOV010451,O0150,I0064,Sale,15,2026-03-23,REF0010451
MOV010452,O0319,I0107,Transfer,4,2026-02-12,REF0010452
MOV010453,O0303,I0095,Sale,26,2026-02-08,REF0010453
MOV010454,O0141,I0061,Sale,6,2026-01-29,REF0010454
MOV010455,O0404,I0138,Sale,5,2025-09-14,REF0010455
MOV010456,O0023,I0013,Sale,19,2026-03-05,REF0010456
MOV010457,O0094,I0019,Adjustment,6,2026-01-23,REF0010457
MOV010458,O0211,I0076,Sale,20,2025-11-12,REF0010458
MOV010459,O0340,I0113,Sale,5,2025-10-26,REF0010459
MOV010460,O0211,I0074,Transfer,24,2025-12-05,REF0010460
MOV010461,O0220,I0074,Transfer,21,2026-08-08,REF0010461
MOV010462,O0031,I0166,Transfer,29,2025-10-05,REF0010462
MOV010463,O0188,I0270,Sale,22,2026-08-08,REF0010463
MOV010464,O0250,I0084,Sale,28,2026-04-30,REF0010464
MOV010465,O0194,I0273,Sale,27,2026-05-03,REF0010465
MOV010466,O0144,I0064,Stock In,4,2025-11-01,REF0010466
MOV010467,O0018,I0171,Return,11,2026-03-20,REF0010467
MOV010468,O0218,I0076,Transfer,13,2026-03-18,REF0010468
MOV010469,O0262,I0091,Stock In,16,2026-06-12,REF0010469
MOV010470,O0242,I0084,Sale,13,2025-09-07,REF0010470
MOV010471,O0149,I0059,Sale,25,2026-06-04,REF0010471
MOV010472,O0482,I0022,Adjustment,25,2025-11-07,REF0010472
MOV010473,O0346,I0116,Stock In,10,2026-03-13,REF0010473
MOV010474,O0243,I0083,Stock In,2,2026-07-12,REF0010474
MOV010475,O0351,I0120,Sale,4,2026-07-27,REF0010475
MOV010476,O0183,I0270,Stock In,11,2026-01-17,REF0010476
MOV010477,O0036,I0172,Stock In,12,2026-08-07,REF0010477
MOV010478,O0297,I0098,Sale,17,2026-06-14,REF0010478
MOV010479,O0024,I0012,Sale,27,2026-05-20,REF0010479
MOV010480,O0185,I0272,Adjustment,2,2026-07-07,REF0010480
MOV010481,O0261,I0088,Stock In,11,2026-03-02,REF0010481
MOV010482,O0037,I0164,Sale,9,2026-06-07,REF0010482
MOV010483,O0319,I0106,Sale,3,2026-01-20,REF0010483
MOV010484,O0044,I0021,Sale,13,2026-02-21,REF0010484
MOV010485,O0212,I0074,Return,1,2026-03-09,REF0010485
MOV010486,O0224,I0080,Stock In,14,2025-09-29,REF0010486
MOV010487,O0204,I0073,Sale,7,2026-04-30,REF0010487
MOV010488,O0431,I0053,Stock In,13,2026-03-17,REF0010488
MOV010489,O0039,I0168,Sale,30,2026-06-13,REF0010489
MOV010490,O0304,I0097,Stock In,3,2026-02-04,REF0010490
MOV010491,O0238,I0080,Sale,27,2025-12-17,REF0010491
MOV010492,O0176,I0062,Stock In,16,2026-04-04,REF0010492
MOV010493,O0307,I0094,Sale,9,2025-09-08,REF0010493
MOV010494,O0489,I0021,Transfer,24,2026-07-31,REF0010494
MOV010495,O0495,I0139,Stock In,3,2026-07-26,REF0010495
MOV010496,O0073,I0015,Stock In,12,2026-07-17,REF0010496
MOV010497,O0315,I0108,Adjustment,23,2026-03-31,REF0010497
MOV010498,O0068,I0030,Stock In,23,2026-04-19,REF0010498
MOV010499,O0465,I0025,Sale,25,2026-08-27,REF0010499
MOV010500,O0094,I0018,Transfer,13,2026-03-19,REF0010500
MOV010501,O0057,I0024,Stock In,10,2025-09-01,REF0010501
MOV010502,O0209,I0073,Stock In,12,2026-01-27,REF0010502
MOV010503,O0021,I0016,Sale,19,2026-07-28,REF0010503
MOV010504,O0040,I0162,Sale,8,2025-11-24,REF0010504
MOV010505,O0194,I0271,Transfer,17,2026-02-03,REF0010505
MOV010506,O0052,I0023,Transfer,9,2025-12-08,REF0010506
MOV010507,O0007,I0197,Adjustment,8,2025-12-21,REF0010507
MOV010508,O0362,I0122,Transfer,19,2026-08-29,REF0010508
MOV010509,O0240,I0077,Stock In,16,2026-02-10,REF0010509
MOV010510,O0037,I0191,Transfer,12,2026-05-18,REF0010510
MOV010511,O0266,I0090,Stock In,7,2026-06-23,REF0010511
MOV010512,O0195,I0277,Sale,15,2025-11-16,REF0010512
MOV010513,O0449,I0074,Stock In,21,2026-07-17,REF0010513
MOV010514,O0006,I0189,Adjustment,13,2025-10-08,REF0010514
MOV010515,O0011,I0159,Sale,7,2025-09-30,REF0010515
MOV010516,O0411,I0019,Sale,11,2026-05-03,REF0010516
MOV010517,O0257,I0091,Stock In,28,2026-02-11,REF0010517
MOV010518,O0255,I0087,Stock In,19,2025-12-19,REF0010518
MOV010519,O0237,I0077,Stock In,13,2026-03-30,REF0010519
MOV010520,O0109,I0042,Transfer,16,2025-11-02,REF0010520
MOV010521,O0119,I0046,Stock In,30,2026-05-17,REF0010521
MOV010522,O0447,I0073,Sale,20,2026-01-27,REF0010522
MOV010523,O0177,I0059,Return,5,2026-02-02,REF0010523
MOV010524,O0243,I0083,Sale,28,2025-12-04,REF0010524
MOV010525,O0432,I0057,Sale,30,2025-12-07,REF0010525
MOV010526,O0338,I0111,Sale,6,2026-01-14,REF0010526
MOV010527,O0477,I0101,Stock In,17,2026-05-16,REF0010527
MOV010528,O0038,I0159,Adjustment,4,2025-12-12,REF0010528
MOV010529,O0062,I0030,Sale,26,2025-11-08,REF0010529
MOV010530,O0214,I0074,Return,11,2026-08-15,REF0010530
MOV010531,O0388,I0132,Return,26,2025-11-14,REF0010531
MOV010532,O0140,I0057,Sale,15,2025-12-17,REF0010532
MOV010533,O0105,I0042,Stock In,7,2026-07-15,REF0010533
MOV010534,O0049,I0020,Stock In,6,2025-10-01,REF0010534
MOV010535,O0133,I0055,Sale,14,2026-08-21,REF0010535
MOV010536,O0003,I0008,Adjustment,22,2026-08-21,REF0010536
MOV010537,O0111,I0044,Sale,17,2025-10-22,REF0010537
MOV010538,O0020,I0005,Sale,28,2026-03-25,REF0010538
MOV010539,O0346,I0115,Stock In,19,2025-09-20,REF0010539
MOV010540,O0485,I0020,Stock In,27,2026-01-18,REF0010540
MOV010541,O0413,I0018,Transfer,8,2026-08-12,REF0010541
MOV010542,O0274,I0088,Adjustment,25,2026-03-21,REF0010542
MOV010543,O0054,I0019,Adjustment,16,2026-03-17,REF0010543
MOV010544,O0036,I0194,Transfer,4,2026-06-20,REF0010544
MOV010545,O0430,I0033,Sale,24,2025-11-30,REF0010545
MOV010546,O0261,I0086,Stock In,29,2025-10-23,REF0010546
MOV010547,O0017,I0200,Sale,26,2026-02-15,REF0010547
MOV010548,O0414,I0022,Sale,27,2026-01-22,REF0010548
MOV010549,O0222,I0078,Stock In,29,2025-12-25,REF0010549
MOV010550,O0407,I0140,Sale,29,2026-08-26,REF0010550
MOV010551,O0040,I0164,Sale,24,2025-12-20,REF0010551
MOV010552,O0398,I0134,Stock In,18,2026-04-28,REF0010552
MOV010553,O0494,I0138,Adjustment,20,2026-01-26,REF0010553
MOV010554,O0180,I0060,Stock In,28,2026-04-12,REF0010554
MOV010555,O0180,I0058,Transfer,20,2026-06-22,REF0010555
MOV010556,O0455,I0049,Stock In,28,2026-02-26,REF0010556
MOV010557,O0155,I0065,Sale,6,2025-09-24,REF0010557
MOV010558,O0457,I0049,Sale,1,2026-04-20,REF0010558
MOV010559,O0318,I0107,Sale,8,2025-10-01,REF0010559
MOV010560,O0304,I0094,Sale,28,2026-07-27,REF0010560
MOV010561,O0001,I0202,Stock In,12,2025-09-12,REF0010561
MOV010562,O0007,I0005,Sale,26,2026-01-18,REF0010562
MOV010563,O0095,I0024,Sale,8,2025-11-10,REF0010563
MOV010564,O0275,I0086,Stock In,4,2026-06-18,REF0010564
MOV010565,O0033,I0158,Sale,7,2026-04-29,REF0010565
MOV010566,O0238,I0080,Stock In,8,2025-09-15,REF0010566
MOV010567,O0285,I0095,Transfer,21,2026-03-08,REF0010567
MOV010568,O0265,I0090,Transfer,6,2026-05-01,REF0010568
MOV010569,O0032,I0171,Sale,1,2026-06-26,REF0010569
MOV010570,O0257,I0092,Sale,18,2025-10-29,REF0010570
MOV010571,O0019,I0009,Return,4,2025-12-17,REF0010571
MOV010572,O0415,I0018,Stock In,5,2026-08-27,REF0010572
MOV010573,O0237,I0078,Sale,3,2026-04-23,REF0010573
MOV010574,O0362,I0125,Sale,6,2026-06-06,REF0010574
MOV010575,O0064,I0029,Transfer,11,2025-10-26,REF0010575
MOV010576,O0192,I0070,Transfer,29,2025-12-19,REF0010576
MOV010577,O0131,I0053,Adjustment,6,2026-02-28,REF0010577
MOV010578,O0143,I0061,Stock In,5,2026-07-21,REF0010578
MOV010579,O0103,I0038,Transfer,10,2025-12-18,REF0010579
MOV010580,O0044,I0021,Return,9,2026-04-29,REF0010580
MOV010581,O0469,I0019,Stock In,27,2026-06-08,REF0010581
MOV010582,O0140,I0057,Sale,5,2025-09-25,REF0010582
MOV010583,O0031,I0006,Sale,16,2026-03-18,REF0010583
MOV010584,O0004,I0158,Stock In,13,2026-01-11,REF0010584
MOV010585,O0131,I0055,Stock In,16,2026-01-15,REF0010585
MOV010586,O0356,I0121,Sale,7,2026-05-10,REF0010586
MOV010587,O0063,I0026,Sale,3,2026-06-04,REF0010587
MOV010588,O0050,I0019,Stock In,5,2026-04-30,REF0010588
MOV010589,O0016,I0191,Stock In,3,2025-09-04,REF0010589
MOV010590,O0262,I0089,Stock In,23,2026-05-22,REF0010590
MOV010591,O0307,I0094,Adjustment,17,2026-08-23,REF0010591
