outlet_id,item_id,inventory_id,minimum_stock,maximum_stock,current_stock,reorder_level,stock_status,last_updated
O0142,I0063,INV001273,30,70,4,37,Critical,2026-08-31
O0142,I0060,INV001274,13,106,87,21,Healthy,2026-08-31
O0142,I0059,INV001275,16,69,32,17,Healthy,2026-08-31
O0142,I0065,INV001276,14,48,99,17,Healthy,2026-08-31
O0143,I0064,INV001277,9,64,51,16,Healthy,2026-08-31
O0143,I0061,INV001278,8,43,12,16,Low Stock,2026-08-31
O0143,I0063,INV001279,9,106,18,18,Low Stock,2026-08-31
O0143,I0059,INV001280,16,47,4,21,Critical,2026-08-31
O0143,I0065,INV001281,23,103,64,23,Healthy,2026-08-31
O0143,I0058,INV001282,20,82,43,24,Healthy,2026-08-31
O0143,I0062,INV001283,13,102,30,22,Healthy,2026-08-31
O0143,I0060,INV001284,12,62,111,15,Healthy,2026-08-31
O0144,I0061,INV001285,30,107,83,39,Healthy,2026-08-31
O0144,I0058,INV001286,26,86,105,26,Healthy,2026-08-31
O0144,I0065,INV001287,28,82,64,37,Healthy,2026-08-31
O0144,I0063,INV001288,25,75,101,29,Healthy,2026-08-31
O0144,I0062,INV001289,25,63,82,33,Healthy,2026-08-31
O0144,I0064,INV001290,14,58,105,20,Healthy,2026-08-31
O0144,I0060,INV001291,21,52,10,21,Critical,2026-08-31
O0144,I0059,INV001292,9,50,11,10,Healthy,2026-08-31
O0145,I0064,INV001293,12,98,107,20,Healthy,2026-08-31
O0145,I0061,INV001294,16,80,119,24,Healthy,2026-08-31
O0145,I0059,INV001295,23,89,94,26,Healthy,2026-08-31
O0145,I0062,INV001296,23,111,65,29,Healthy,2026-08-31
O0145,I0065,INV001297,28,55,98,35,Healthy,2026-08-31
O0145,I0058,INV001298,29,101,28,31,Low Stock,2026-08-31
O0145,I0060,INV001299,16,41,116,18,Healthy,2026-08-31
O0145,I0063,INV001300,27,84,114,36,Healthy,2026-08-31
O0146,I0065,INV001301,17,58,40,25,Healthy,2026-08-31
O0146,I0064,INV001302,24,61,55,29,Healthy,2026-08-31
O0146,I0061,INV001303,14,66,70,16,Healthy,2026-08-31
O0146,I0062,INV001304,27,85,113,27,Healthy,2026-08-31
O0146,I0058,INV001305,30,72,69,30,Healthy,2026-08-31
O0146,I0060,INV001306,13,94,15,20,Low Stock,2026-08-31
O0146,I0063,INV001307,13,48,14,19,Low Stock,2026-08-31
O0146,I0059,INV001308,25,72,82,34,Healthy,2026-08-31
O0147,I0062,INV001309,18,50,28,20,Healthy,2026-08-31
O0147,I0059,INV001310,23,75,58,23,Healthy,2026-08-31
O0147,I0065,INV001311,11,87,84,14,Healthy,2026-08-31
O0147,I0063,INV001312,14,107,100,20,Healthy,2026-08-31
O0147,I0064,INV001313,25,99,117,31,Healthy,2026-08-31
O0147,I0058,INV001314,24,57,64,31,Healthy,2026-08-31
O0147,I0061,INV001315,20,117,88,22,Healthy,2026-08-31
O0147,I0060,INV001316,23,50,110,32,Healthy,2026-08-31
O0148,I0058,INV001317,15,61,86,17,Healthy,2026-08-31
O0148,I0059,INV001318,15,67,85,21,Healthy,2026-08-31
O0148,I0063,INV001319,22,71,93,23,Healthy,2026-08-31
O0148,I0060,INV001320,14,86,39,18,Healthy,2026-08-31
O0148,I0062,INV001321,28,57,119,29,Healthy,2026-08-31
O0148,I0064,INV001322,29,115,111,29,Healthy,2026-08-31
O0148,I0065,INV001323,22,84,45,22,Healthy,2026-08-31
O0148,I0061,INV001324,26,86,40,32,Healthy,2026-08-31
O0149,I0059,INV001325,12,98,17,12,Healthy,2026-08-31
O0149,I0061,INV001326,12,95,68,17,Healthy,2026-08-31
O0149,I0062,INV001327,25,96,9,31,Critical,2026-08-31
O0149,I0060,INV001328,10,91,28,16,Healthy,2026-08-31
O0149,I0063,INV001329,28,76,55,37,Healthy,2026-08-31
O0149,I0064,INV001330,21,101,96,24,Healthy,2026-08-31
O0149,I0058,INV001331,27,65,109,31,Healthy,2026-08-31
O0149,I0065,INV001332,16,82,87,19,Healthy,2026-08-31
O0150,I0062,INV001333,27,109,24,30,Low Stock,2026-08-31
O0150,I0060,INV001334,23,94,86,32,Healthy,2026-08-31
O0150,I0065,INV001335,14,107,107,23,Healthy,2026-08-31
O0150,I0059,INV001336,9,58,46,14,Healthy,2026-08-31
O0150,I0063,INV001337,8,94,48,12,Healthy,2026-08-31
O0150,I0064,INV001338,18,113,7,25,Critical,2026-08-31
O0150,I0058,INV001339,24,58,60,24,Healthy,2026-08-31
O0150,I0061,INV001340,23,114,21,30,Low Stock,2026-08-31
O0151,I0061,INV001341,9,92,82,15,Healthy,2026-08-31
O0151,I0064,INV001342,25,50,111,31,Healthy,2026-08-31
O0151,I0060,INV001343,17,78,107,25,Healthy,2026-08-31
O0151,I0065,INV001344,30,86,85,31,Healthy,2026-08-31
O0151,I0058,INV001345,29,125,34,32,Healthy,2026-08-31
O0151,I0059,INV001346,27,121,100,35,Healthy,2026-08-31
O0151,I0062,INV001347,21,83,39,25,Healthy,2026-08-31
O0151,I0063,INV001348,11,41,60,18,Healthy,2026-08-31
O0152,I0060,INV001349,30,99,105,39,Healthy,2026-08-31
O0152,I0064,INV001350,11,107,67,18,Healthy,2026-08-31
O0152,I0061,INV001351,28,114,33,30,Healthy,2026-08-31
O0152,I0063,INV001352,25,117,76,34,Healthy,2026-08-31
O0152,I0058,INV001353,8,35,73,11,Healthy,2026-08-31
O0152,I0062,INV001354,19,60,108,24,Healthy,2026-08-31
O0152,I0065,INV001355,17,78,36,19,Healthy,2026-08-31
O0152,I0059,INV001356,8,52,63,17,Healthy,2026-08-31
O0153,I0063,INV001357,29,104,88,32,Healthy,2026-08-31
O0153,I0058,INV001358,24,64,117,33,Healthy,2026-08-31
O0153,I0059,INV001359,17,52,58,26,Healthy,2026-08-31
O0153,I0065,INV001360,20,91,6,25,Critical,2026-08-31
O0153,I0064,INV001361,22,77,57,24,Healthy,2026-08-31
O0153,I0062,INV001362,28,115,100,30,Healthy,2026-08-31
O0153,I0060,INV001363,23,75,16,25,Low Stock,2026-08-31
O0153,I0061,INV001364,15,54,8,15,Low Stock,2026-08-31
O0154,I0062,INV001365,9,81,76,11,Healthy,2026-08-31
O0154,I0061,INV001366,8,87,64,8,Healthy,2026-08-31
O0154,I0059,INV001367,25,104,54,25,Healthy,2026-08-31
O0154,I0060,INV001368,29,71,27,38,Low Stock,2026-08-31
O0154,I0058,INV001369,27,82,94,31,Healthy,2026-08-31
O0154,I0064,INV001370,13,62,23,14,Healthy,2026-08-31
O0154,I0065,INV001371,30,70,110,38,Healthy,2026-08-31
O0154,I0063,INV001372,11,106,26,19,Healthy,2026-08-31
O0155,I0064,INV001373,30,126,8,34,Critical,2026-08-31
O0155,I0062,INV001374,21,73,61,23,Healthy,2026-08-31
O0155,I0058,INV001375,18,105,13,25,Low Stock,2026-08-31
O0155,I0063,INV001376,9,34,74,12,Healthy,2026-08-31
O0155,I0059,INV001377,11,60,22,14,Healthy,2026-08-31
O0155,I0061,INV001378,23,55,18,27,Low Stock,2026-08-31
O0155,I0060,INV001379,15,83,65,17,Healthy,2026-08-31
O0155,I0065,INV001380,10,84,0,19,Out of Stock,2026-08-31
O0156,I0058,INV001381,29,109,71,29,Healthy,2026-08-31
O0156,I0061,INV001382,26,116,99,30,Healthy,2026-08-31
O0156,I0059,INV001383,15,47,49,15,Healthy,2026-08-31
O0156,I0060,INV001384,11,79,55,15,Healthy,2026-08-31
O0156,I0064,INV001385,26,98,105,28,Healthy,2026-08-31
O0156,I0062,INV001386,26,54,83,34,Healthy,2026-08-31
O0156,I0063,INV001387,22,119,88,23,Healthy,2026-08-31
O0156,I0065,INV001388,28,102,51,32,Healthy,2026-08-31
O0157,I0058,INV001389,9,51,92,9,Healthy,2026-08-31
O0157,I0065,INV001390,12,92,1,15,Critical,2026-08-31
O0157,I0064,INV001391,18,83,112,19,Healthy,2026-08-31
O0157,I0060,INV001392,21,59,21,29,Low Stock,2026-08-31
O0157,I0062,INV001393,27,88,110,27,Healthy,2026-08-31
O0157,I0061,INV001394,24,52,54,25,Healthy,2026-08-31
O0157,I0063,INV001395,10,35,66,14,Healthy,2026-08-31
O0157,I0059,INV001396,8,83,98,8,Healthy,2026-08-31
O0158,I0064,INV001397,23,58,19,24,Low Stock,2026-08-31
O0158,I0065,INV001398,16,41,24,21,Healthy,2026-08-31
O0158,I0061,INV001399,24,74,70,30,Healthy,2026-08-31
O0158,I0060,INV001400,28,101,55,28,Healthy,2026-08-31
O0158,I0062,INV001401,25,118,73,27,Healthy,2026-08-31
O0158,I0058,INV001402,22,93,2,26,Critical,2026-08-31
O0158,I0063,INV001403,13,98,77,21,Healthy,2026-08-31
O0158,I0059,INV001404,16,115,25,19,Healthy,2026-08-31
O0159,I0062,INV001405,18,68,91,25,Healthy,2026-08-31
O0159,I0065,INV001406,14,54,103,19,Healthy,2026-08-31
O0159,I0060,INV001407,18,66,40,22,Healthy,2026-08-31
O0159,I0064,INV001408,25,83,2,25,Critical,2026-08-31
O0159,I0063,INV001409,17,53,5,17,Critical,2026-08-31
O0159,I0061,INV001410,14,100,51,16,Healthy,2026-08-31
O0159,I0059,INV001411,19,53,91,21,Healthy,2026-08-31
O0159,I0058,INV001412,13,88,76,19,Healthy,2026-08-31
O0160,I0058,INV001413,20,72,64,21,Healthy,2026-08-31
O0160,I0064,INV001414,23,110,63,25,Healthy,2026-08-31
O0160,I0063,INV001415,26,122,98,32,Healthy,2026-08-31
O0160,I0062,INV001416,8,41,72,8,Healthy,2026-08-31
O0160,I0060,INV001417,23,83,99,29,Healthy,2026-08-31
O0160,I0061,INV001418,18,65,79,21,Healthy,2026-08-31
O0160,I0059,INV001419,22,95,47,22,Healthy,2026-08-31
O0160,I0065,INV001420,18,74,58,19,Healthy,2026-08-31
O0161,I0059,INV001421,24,81,1,24,Critical,2026-08-31
O0161,I0060,INV001422,27,59,26,35,Low Stock,2026-08-31
O0161,I0065,INV001423,11,37,114,16,Healthy,2026-08-31
O0161,I0058,INV001424,19,80,18,23,Low Stock,2026-08-31
O0161,I0062,INV001425,26,68,8,33,Critical,2026-08-31
O0161,I0061,INV001426,15,99,115,21,Healthy,2026-08-31
O0161,I0064,INV001427,20,66,50,23,Healthy,2026-08-31
O0161,I0063,INV001428,29,120,57,32,Healthy,2026-08-31
O0162,I0061,INV001429,26,111,4,31,Critical,2026-08-31
O0162,I0060,INV001430,30,105,80,33,Healthy,2026-08-31
O0162,I0063,INV001431,20,85,92,22,Healthy,2026-08-31
O0162,I0065,INV001432,10,99,81,12,Healthy,2026-08-31
O0162,I0058,INV001433,17,107,65,21,Healthy,2026-08-31
O0162,I0064,INV001434,8,77,13,15,Low Stock,2026-08-31
O0162,I0059,INV001435,30,100,15,30,Critical,2026-08-31
O0162,I0062,INV001436,8,96,55,14,Healthy,2026-08-31
O0163,I0060,INV001437,26,89,64,31,Healthy,2026-08-31
O0163,I0059,INV001438,22,63,72,29,Healthy,2026-08-31
O0163,I0061,INV001439,8,102,104,14,Healthy,2026-08-31
O0163,I0058,INV001440,22,48,72,22,Healthy,2026-08-31
O0163,I0063,INV001441,16,101,2,23,Critical,2026-08-31
O0163,I0064,INV001442,18,86,19,24,Low Stock,2026-08-31
O0163,I0065,INV001443,11,81,88,17,Healthy,2026-08-31
O0163,I0062,INV001444,9,88,93,15,Healthy,2026-08-31
O0164,I0059,INV001445,29,58,117,38,Healthy,2026-08-31
O0164,I0062,INV001446,20,79,19,27,Low Stock,2026-08-31
O0164,I0058,INV001447,27,57,77,31,Healthy,2026-08-31
O0164,I0064,INV001448,8,105,25,11,Healthy,2026-08-31
O0164,I0063,INV001449,22,47,56,29,Healthy,2026-08-31
O0164,I0065,INV001450,13,73,67,22,Healthy,2026-08-31
O0164,I0061,INV001451,8,51,13,14,Low Stock,2026-08-31
O0164,I0060,INV001452,15,83,81,23,Healthy,2026-08-31
O0165,I0058,INV001453,24,99,56,32,Healthy,2026-08-31
O0165,I0063,INV001454,9,73,66,13,Healthy,2026-08-31
O0165,I0065,INV001455,14,40,13,16,Low Stock,2026-08-31
O0165,I0061,INV001456,22,63,13,27,Critical,2026-08-31
O0165,I0064,INV001457,29,97,36,37,Low Stock,2026-08-31
O0165,I0060,INV001458,23,59,9,25,Critical,2026-08-31
O0165,I0059,INV001459,19,97,12,20,Low Stock,2026-08-31
O0165,I0062,INV001460,18,84,5,19,Critical,2026-08-31
O0166,I0059,INV001461,9,61,71,17,Healthy,2026-08-31
O0166,I0061,INV001462,24,109,8,26,Critical,2026-08-31
O0166,I0062,INV001463,27,82,89,35,Healthy,2026-08-31
O0166,I0064,INV001464,29,113,60,29,Healthy,2026-08-31
O0166,I0060,INV001465,16,75,13,24,Low Stock,2026-08-31
O0166,I0065,INV001466,15,87,66,21,Healthy,2026-08-31
O0166,I0063,INV001467,21,61,108,22,Healthy,2026-08-31
O0166,I0058,INV001468,29,97,13,35,Critical,2026-08-31
O0167,I0062,INV001469,9,99,64,10,Healthy,2026-08-31
O0167,I0058,INV001470,26,52,93,34,Healthy,2026-08-31
O0167,I0064,INV001471,15,105,76,23,Healthy,2026-08-31
O0167,I0060,INV001472,18,105,103,21,Healthy,2026-08-31
O0167,I0065,INV001473,28,113,87,32,Healthy,2026-08-31
O0167,I0059,INV001474,14,73,87,21,Healthy,2026-08-31
O0167,I0061,INV001475,14,99,42,21,Healthy,2026-08-31
O0167,I0063,INV001476,22,47,53,23,Healthy,2026-08-31
O0168,I0061,INV001477,9,80,33,11,Healthy,2026-08-31
O0168,I0064,INV001478,11,95,17,14,Healthy,2026-08-31
O0168,I0063,INV001479,10,80,103,19,Healthy,2026-08-31
O0168,I0058,INV001480,13,104,14,21,Low Stock,2026-08-31
O0168,I0065,INV001481,16,62,79,16,Healthy,2026-08-31
O0168,I0060,INV001482,14,112,53,19,Healthy,2026-08-31
O0168,I0059,INV001483,24,68,8,27,Critical,2026-08-31
O0168,I0062,INV001484,11,103,111,17,Healthy,2026-08-31
O0169,I0060,INV001485,10,65,10,14,Low Stock,2026-08-31
O0169,I0059,INV001486,22,60,47,23,Healthy,2026-08-31
O0169,I0061,INV001487,18,114,22,27,Low Stock,2026-08-31
O0169,I0065,INV001488,15,57,15,18,Low Stock,2026-08-31
O0169,I0058,INV001489,17,52,92,17,Healthy,2026-08-31
O0169,I0062,INV001490,9,61,99,17,Healthy,2026-08-31
O0169,I0063,INV001491,15,73,22,20,Healthy,2026-08-31
O0169,I0064,INV001492,9,83,93,16,Healthy,2026-08-31
O0170,I0065,INV001493,9,35,99,10,Healthy,2026-08-31
O0170,I0060,INV001494,16,76,110,17,Healthy,2026-08-31
O0170,I0059,INV001495,16,58,73,17,Healthy,2026-08-31
O0170,I0061,INV001496,26,65,63,30,Healthy,2026-08-31
O0170,I0064,INV001497,29,128,10,36,Critical,2026-08-31
O0170,I0062,INV001498,26,91,77,28,Healthy,2026-08-31
O0170,I0058,INV001499,24,118,115,33,Healthy,2026-08-31
O0170,I0063,INV001500,24,98,114,33,Healthy,2026-08-31
O0171,I0065,INV001501,23,51,54,25,Healthy,2026-08-31
O0171,I0063,INV001502,14,44,65,23,Healthy,2026-08-31
O0171,I0058,INV001503,22,89,9,25,Critical,2026-08-31
O0171,I0059,INV001504,14,57,83,19,Healthy,2026-08-31
O0171,I0061,INV001505,25,88,62,32,Healthy,2026-08-31
O0171,I0062,INV001506,10,80,5,11,Critical,2026-08-31
O0171,I0064,INV001507,23,111,6,29,Critical,2026-08-31
O0171,I0060,INV001508,19,75,77,20,Healthy,2026-08-31
O0172,I0063,INV001509,27,116,0,32,Out of Stock,2026-08-31
O0172,I0059,INV001510,8,78,96,13,Healthy,2026-08-31
O0172,I0060,INV001511,24,49,117,28,Healthy,2026-08-31
O0172,I0065,INV001512,17,106,118,21,Healthy,2026-08-31
O0172,I0061,INV001513,11,100,26,15,Healthy,2026-08-31
O0172,I0062,INV001514,12,104,96,18,Healthy,2026-08-31
O0172,I0064,INV001515,28,106,104,35,Healthy,2026-08-31
O0172,I0058,INV001516,26,121,11,30,Critical,2026-08-31
O0173,I0065,INV001517,26,108,39,33,Healthy,2026-08-31
O0173,I0062,INV001518,12,77,110,12,Healthy,2026-08-31
O0173,I0058,INV001519,20,69,116,20,Healthy,2026-08-31
O0173,I0064,INV001520,10,57,0,10,Out of Stock,2026-08-31
O0173,I0059,INV001521,17,108,26,23,Healthy,2026-08-31
O0173,I0060,INV001522,21,92,87,21,Healthy,2026-08-31
O0173,I0063,INV001523,25,88,93,25,Healthy,2026-08-31
O0173,I0061,INV001524,27,98,70,30,Healthy,2026-08-31
O0174,I0061,INV001525,20,70,82,27,Healthy,2026-08-31
O0174,I0062,INV001526,30,93,25,36,Low Stock,2026-08-31
O0174,I0060,INV001527,15,51,82,18,Healthy,2026-08-31
O0174,I0058,INV001528,25,50,0,27,Out of Stock,2026-08-31
O0174,I0059,INV001529,16,48,26,20,Healthy,2026-08-31
O0174,I0063,INV001530,29,73,7,31,Critical,2026-08-31
O0174,I0065,INV001531,8,77,53,10,Healthy,2026-08-31
O0174,I0064,INV001532,10,109,105,17,Healthy,2026-08-31
O0175,I0064,INV001533,28,71,37,28,Healthy,2026-08-31
O0175,I0059,INV001534,15,94,50,17,Healthy,2026-08-31
O0175,I0058,INV001535,11,99,32,15,Healthy,2026-08-31
O0175,I0061,INV001536,25,86,62,29,Healthy,2026-08-31
O0175,I0060,INV001537,12,98,6,12,Critical,2026-08-31
O0175,I0065,INV001538,9,40,10,16,Low Stock,2026-08-31
O0175,I0062,INV001539,15,48,87,24,Healthy,2026-08-31
O0175,I0063,INV001540,16,90,71,19,Healthy,2026-08-31
O0176,I0064,INV001541,13,90,22,14,Healthy,2026-08-31
O0176,I0059,INV001542,8,76,38,9,Healthy,2026-08-31
O0176,I0063,INV001543,9,71,64,13,Healthy,2026-08-31
O0176,I0060,INV001544,22,119,62,31,Healthy,2026-08-31
O0176,I0061,INV001545,8,94,109,12,Healthy,2026-08-31
O0176,I0062,INV001546,15,108,58,21,Healthy,2026-08-31
O0176,I0065,INV001547,11,80,112,17,Healthy,2026-08-31
O0176,I0058,INV001548,10,35,44,11,Healthy,2026-08-31
O0177,I0059,INV001549,22,87,7,28,Critical,2026-08-31
O0177,I0061,INV001550,11,56,22,15,Healthy,2026-08-31
O0177,I0064,INV001551,30,115,14,32,Critical,2026-08-31
O0177,I0060,INV001552,25,115,61,27,Healthy,2026-08-31
O0177,I0063,INV001553,30,125,48,36,Healthy,2026-08-31
O0177,I0065,INV001554,29,113,72,34,Healthy,2026-08-31
O0177,I0058,INV001555,18,65,2,26,Critical,2026-08-31
O0177,I0062,INV001556,23,80,14,30,Critical,2026-08-31
O0178,I0060,INV001557,20,57,108,22,Healthy,2026-08-31
O0178,I0058,INV001558,24,111,95,25,Healthy,2026-08-31
O0178,I0063,INV001559,19,58,59,23,Healthy,2026-08-31
O0178,I0062,INV001560,11,51,101,11,Healthy,2026-08-31
O0178,I0065,INV001561,29,64,52,37,Healthy,2026-08-31
O0178,I0059,INV001562,8,91,72,17,Healthy,2026-08-31
O0178,I0064,INV001563,16,93,0,18,Out of Stock,2026-08-31
O0178,I0061,INV001564,16,113,32,21,Healthy,2026-08-31
O0179,I0064,INV001565,19,105,35,22,Healthy,2026-08-31
O0179,I0060,INV001566,12,88,5,16,Critical,2026-08-31
O0179,I0062,INV001567,27,75,76,30,Healthy,2026-08-31
O0179,I0063,INV001568,28,121,19,34,Low Stock,2026-08-31
O0179,I0065,INV001569,12,45,93,15,Healthy,2026-08-31
O0179,I0059,INV001570,23,98,48,31,Healthy,2026-08-31
O0179,I0058,INV001571,15,74,55,17,Healthy,2026-08-31
O0179,I0061,INV001572,13,105,87,18,Healthy,2026-08-31
O0180,I0063,INV001573,21,90,107,24,Healthy,2026-08-31
O0180,I0060,INV001574,18,58,79,21,Healthy,2026-08-31
O0180,I0059,INV001575,13,52,21,15,Healthy,2026-08-31
O0180,I0062,INV001576,15,79,57,20,Healthy,2026-08-31
O0180,I0064,INV001577,26,57,65,30,Healthy,2026-08-31
O0180,I0061,INV001578,23,113,70,29,Healthy,2026-08-31
O0180,I0058,INV001579,27,99,17,29,Low Stock,2026-08-31
O0180,I0065,INV001580,27,79,11,36,Critical,2026-08-31
O0181,I0271,INV001581,20,82,25,20,Healthy,2026-08-31
O0181,I0263,INV001582,9,38,78,9,Healthy,2026-08-31
O0181,I0272,INV001583,28,81,64,32,Healthy,2026-08-31
O0181,I0068,INV001584,14,65,107,14,Healthy,2026-08-31
O0181,I0268,INV001585,11,52,44,15,Healthy,2026-08-31
O0181,I0270,INV001586,28,56,85,30,Healthy,2026-08-31
O0181,I0067,INV001587,8,102,95,13,Healthy,2026-08-31
O0181,I0273,INV001588,21,60,31,21,Healthy,2026-08-31
O0181,I0265,INV001589,14,111,87,20,Healthy,2026-08-31
O0181,I0266,INV001590,22,92,90,24,Healthy,2026-08-31
O0181,I0267,INV001591,18,102,113,26,Healthy,2026-08-31
O0181,I0275,INV001592,16,100,6,24,Critical,2026-08-31
O0181,I0071,INV001593,27,65,54,35,Healthy,2026-08-31
O0181,I0069,INV001594,16,60,14,24,Low Stock,2026-08-31
O0181,I0264,INV001595,8,52,62,9,Healthy,2026-08-31
O0181,I0276,INV001596,26,101,66,34,Healthy,2026-08-31
O0181,I0274,INV001597,12,68,2,19,Critical,2026-08-31
O0181,I0277,INV001598,24,117,76,31,Healthy,2026-08-31
O0182,I0273,INV001599,10,83,93,11,Healthy,2026-08-31
O0182,I0265,INV001600,12,61,56,20,Healthy,2026-08-31
O0182,I0067,INV001601,25,87,44,27,Healthy,2026-08-31
O0182,I0264,INV001602,19,60,106,28,Healthy,2026-08-31
O0182,I0276,INV001603,30,75,104,38,Healthy,2026-08-31
O0182,I0266,INV001604,29,98,27,36,Low Stock,2026-08-31
O0182,I0274,INV001605,9,61,98,16,Healthy,2026-08-31
O0182,I0269,INV001606,17,43,67,22,Healthy,2026-08-31
O0182,I0271,INV001607,16,109,105,23,Healthy,2026-08-31
O0182,I0070,INV001608,29,77,112,38,Healthy,2026-08-31
O0182,I0071,INV001609,17,62,26,21,Healthy,2026-08-31
O0182,I0068,INV001610,10,62,86,12,Healthy,2026-08-31
O0182,I0263,INV001611,9,44,33,16,Healthy,2026-08-31
O0182,I0066,INV001612,24,104,42,30,Healthy,2026-08-31
O0182,I0275,INV001613,14,46,78,17,Healthy,2026-08-31
O0182,I0069,INV001614,24,50,42,30,Healthy,2026-08-31
O0182,I0268,INV001615,26,56,91,31,Healthy,2026-08-31
O0182,I0272,INV001616,14,64,68,16,Healthy,2026-08-31
O0183,I0266,INV001617,18,64,82,25,Healthy,2026-08-31
O0183,I0068,INV001618,8,61,67,9,Healthy,2026-08-31
O0183,I0067,INV001619,30,93,78,37,Healthy,2026-08-31
O0183,I0265,INV001620,28,95,62,35,Healthy,2026-08-31
O0183,I0277,INV001621,20,93,45,22,Healthy,2026-08-31
O0183,I0276,INV001622,15,114,49,19,Healthy,2026-08-31
O0183,I0275,INV001623,25,58,67,28,Healthy,2026-08-31
O0183,I0269,INV001624,8,74,41,14,Healthy,2026-08-31
O0183,I0270,INV001625,17,77,69,17,Healthy,2026-08-31
O0183,I0268,INV001626,21,103,90,30,Healthy,2026-08-31
O0183,I0264,INV001627,18,102,50,18,Healthy,2026-08-31
O0183,I0070,INV001628,12,59,20,12,Healthy,2026-08-31
O0183,I0272,INV001629,22,93,51,28,Healthy,2026-08-31
O0183,I0066,INV001630,8,66,116,13,Healthy,2026-08-31
O0183,I0069,INV001631,30,109,36,37,Low Stock,2026-08-31
O0183,I0273,INV001632,29,105,73,32,Healthy,2026-08-31
O0183,I0267,INV001633,22,104,13,22,Low Stock,2026-08-31
O0183,I0263,INV001634,22,59,111,25,Healthy,2026-08-31
O0184,I0271,INV001635,25,71,33,32,Healthy,2026-08-31
O0184,I0269,INV001636,9,72,74,14,Healthy,2026-08-31
O0184,I0265,INV001637,22,116,60,25,Healthy,2026-08-31
O0184,I0263,INV001638,10,96,10,17,Low Stock,2026-08-31
O0184,I0071,INV001639,26,109,111,29,Healthy,2026-08-31
O0184,I0267,INV001640,17,116,54,24,Healthy,2026-08-31
O0184,I0276,INV001641,13,65,102,14,Healthy,2026-08-31
O0184,I0067,INV001642,13,79,17,17,Low Stock,2026-08-31
O0184,I0070,INV001643,19,98,2,27,Critical,2026-08-31
O0184,I0273,INV001644,13,90,30,16,Healthy,2026-08-31
O0184,I0266,INV001645,23,109,79,29,Healthy,2026-08-31
O0184,I0268,INV001646,20,51,45,25,Healthy,2026-08-31
O0184,I0274,INV001647,22,91,86,31,Healthy,2026-08-31
O0184,I0264,INV001648,13,96,119,21,Healthy,2026-08-31
O0184,I0270,INV001649,14,80,105,21,Healthy,2026-08-31
O0184,I0066,INV001650,26,52,87,31,Healthy,2026-08-31
O0184,I0275,INV001651,21,47,48,21,Healthy,2026-08-31
O0184,I0272,INV001652,15,52,105,21,Healthy,2026-08-31
O0185,I0275,INV001653,12,67,16,19,Low Stock,2026-08-31
O0185,I0069,INV001654,22,121,61,23,Healthy,2026-08-31
O0185,I0265,INV001655,27,62,89,31,Healthy,2026-08-31
O0185,I0272,INV001656,8,86,85,8,Healthy,2026-08-31
O0185,I0264,INV001657,26,74,110,27,Healthy,2026-08-31
O0185,I0270,INV001658,18,113,96,24,Healthy,2026-08-31
O0185,I0068,INV001659,23,65,10,32,Critical,2026-08-31
O0185,I0277,INV001660,26,125,95,32,Healthy,2026-08-31
O0185,I0071,INV001661,17,102,62,26,Healthy,2026-08-31
O0185,I0273,INV001662,11,38,70,12,Healthy,2026-08-31
O0185,I0267,INV001663,12,91,43,13,Healthy,2026-08-31
O0185,I0070,INV001664,18,50,115,24,Healthy,2026-08-31
O0185,I0274,INV001665,14,57,93,22,Healthy,2026-08-31
O0185,I0269,INV001666,27,115,61,29,Healthy,2026-08-31
O0185,I0066,INV001667,24,64,95,25,Healthy,2026-08-31
O0185,I0067,INV001668,11,43,46,18,Healthy,2026-08-31
O0185,I0268,INV001669,24,60,7,33,Critical,2026-08-31
O0185,I0271,INV001670,23,103,58,28,Healthy,2026-08-31
O0186,I0264,INV001671,25,112,119,28,Healthy,2026-08-31
O0186,I0275,INV001672,14,109,57,19,Healthy,2026-08-31
O0186,I0268,INV001673,16,55,85,21,Healthy,2026-08-31
O0186,I0267,INV001674,29,89,34,37,Low Stock,2026-08-31
O0186,I0271,INV001675,15,92,17,18,Low Stock,2026-08-31
O0186,I0263,INV001676,24,77,14,31,Critical,2026-08-31
O0186,I0265,INV001677,16,82,92,23,Healthy,2026-08-31
O0186,I0067,INV001678,22,114,40,31,Healthy,2026-08-31
O0186,I0272,INV001679,19,118,92,27,Healthy,2026-08-31
O0186,I0070,INV001680,15,76,84,22,Healthy,2026-08-31
O0186,I0071,INV001681,22,69,15,23,Low Stock,2026-08-31
O0186,I0269,INV001682,11,109,47,18,Healthy,2026-08-31
O0186,I0273,INV001683,8,77,90,13,Healthy,2026-08-31
O0186,I0068,INV001684,8,72,9,17,Low Stock,2026-08-31
O0186,I0274,INV001685,23,52,97,24,Healthy,2026-08-31
O0186,I0277,INV001686,8,82,43,8,Healthy,2026-08-31
O0186,I0276,INV001687,22,90,57,29,Healthy,2026-08-31
O0186,I0069,INV001688,16,99,118,21,Healthy,2026-08-31
O0187,I0272,INV001689,28,80,22,33,Low Stock,2026-08-31
O0187,I0277,INV001690,20,51,20,24,Low Stock,2026-08-31
